{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.5, 'missp-mse': 0.44694010049412425, 'acc-mse': 0.009289716761912424, 'approx-error': 0.4376503837322118}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.5, 'missp-mse': 0.430714773076876, 'acc-mse': 0.009289716761912398, 'approx-error': 0.42142505631496363}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.5, 'missp-mse': 12.072632132273865, 'acc-mse': 0.04673116868212324, 'approx-error': 12.025900963591742}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.5, 'missp-mse': 1.019129523636895, 'acc-mse': 0.12108394295585076, 'approx-error': 0.8980455806810441}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.5, 'missp-mse': 1.047038959479184, 'acc-mse': 0.30009695821274907, 'approx-error': 0.746942001266435}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.5, 'missp-mse': 1.3356695258680396, 'acc-mse': 0.9167271072629604, 'approx-error': 0.4189424186050792}
{'optimization': 'ERM', 'nodes': 26, 'SNR': 0.5, 'missp-mse': 5.713565990839623, 'acc-mse': 4.281934197333645, 'approx-error': 1.4316317935059777}
{'optimization': 'ERM', 'nodes': 15, 'SNR': 0.5, 'missp-mse': 9.199696151578646, 'acc-mse': 7.679317366259726, 'approx-error': 1.5203787853189201}
{'optimization': 'ERM', 'nodes': 9, 'SNR': 0.5, 'missp-mse': 12.042163067181045, 'acc-mse': 11.5485046287552, 'approx-error': 0.4936584384258449}
{'optimization': 'ERM', 'nodes': 6, 'SNR': 0.5, 'missp-mse': 21.698047823744776, 'acc-mse': 18.94496236633223, 'approx-error': 2.7530854574125456}
{'optimization': 'ERM', 'nodes': 3, 'SNR': 0.5, 'missp-mse': 21.45725526549666, 'acc-mse': 21.169489470033064, 'approx-error': 0.2877657954635957}
{'optimization': 'ERM', 'nodes': 2, 'SNR': 0.5, 'missp-mse': 21.508137313024523, 'acc-mse': 20.918392952995543, 'approx-error': 0.5897443600289805}
{'optimization': 'ERM', 'nodes': 205, 'SNR': 0.5, 'missp-mse': 14.475457706893367, 'acc-mse': 0.03362795298885206, 'approx-error': 14.441829753904516}
{'optimization': 'ERM', 'nodes': 277, 'SNR': 0.5, 'missp-mse': 1.7948018342280934, 'acc-mse': 0.023590679883602, 'approx-error': 1.7712111543444913}
{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.5, 'missp-mse': 0.7763696055217346, 'acc-mse': 0.01590462579308815, 'approx-error': 0.7604649797286465}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.5, 'missp-mse': 0.7870040131727981, 'acc-mse': 0.011159914073516238, 'approx-error': 0.7758440990992819}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.5, 'missp-mse': 0.6100307706624907, 'acc-mse': 0.009562571786421803, 'approx-error': 0.6004681988760688}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.5, 'missp-mse': 0.4715310878560864, 'acc-mse': 0.009796172627619098, 'approx-error': 0.46173491522846727}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.5, 'missp-mse': 0.4894047167656505, 'acc-mse': 0.009868303140406685, 'approx-error': 0.4795364136252438}
{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.5, 'missp-mse': 0.49212021520243776, 'acc-mse': 0.009868303140406775, 'approx-error': 0.482251912062031}
{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.5, 'missp-mse': 0.5042020099696153, 'acc-mse': 0.009868303140406641, 'approx-error': 0.49433370682920863}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.5, 'missp-mse': 0.46667932856885547, 'acc-mse': 0.009868303140406771, 'approx-error': 0.4568110254284487}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.75, 'missp-mse': 6.308080062465177, 'acc-mse': 0.05514241416667894, 'approx-error': 6.252937648298499}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.75, 'missp-mse': 1.2430295743657556, 'acc-mse': 0.12636451665805112, 'approx-error': 1.1166650577077044}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.75, 'missp-mse': 1.053343382176899, 'acc-mse': 0.32439683811187836, 'approx-error': 0.7289465440650206}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.75, 'missp-mse': 1.6084013908391432, 'acc-mse': 1.001924920043416, 'approx-error': 0.6064764707957273}
{'optimization': 'ERM', 'nodes': 26, 'SNR': 0.75, 'missp-mse': 6.775840799573549, 'acc-mse': 4.858317428888365, 'approx-error': 1.917523370685184}
{'optimization': 'ERM', 'nodes': 15, 'SNR': 0.75, 'missp-mse': 10.632479135950096, 'acc-mse': 8.684975942873686, 'approx-error': 1.9475031930764093}
{'optimization': 'ERM', 'nodes': 9, 'SNR': 0.75, 'missp-mse': 13.050676744390385, 'acc-mse': 11.79870111401485, 'approx-error': 1.2519756303755347}
{'optimization': 'ERM', 'nodes': 6, 'SNR': 0.75, 'missp-mse': 22.06147954043522, 'acc-mse': 21.28767248975564, 'approx-error': 0.7738070506795793}
{'optimization': 'ERM', 'nodes': 3, 'SNR': 0.75, 'missp-mse': 22.962927804880934, 'acc-mse': 22.095165893259722, 'approx-error': 0.8677619116212121}
{'optimization': 'ERM', 'nodes': 2, 'SNR': 0.75, 'missp-mse': 23.40998810438729, 'acc-mse': 23.06446878101135, 'approx-error': 0.3455193233759388}
{'optimization': 'ERM', 'nodes': 205, 'SNR': 0.75, 'missp-mse': 14.280702860532623, 'acc-mse': 0.03771789558423354, 'approx-error': 14.24298496494839}
{'optimization': 'ERM', 'nodes': 277, 'SNR': 0.75, 'missp-mse': 1.4665676891387758, 'acc-mse': 0.02284498211481999, 'approx-error': 1.4437227070239558}
{'optimization': 'ERM', 'nodes': 376, 'SNR': 0.75, 'missp-mse': 1.1129836889574316, 'acc-mse': 0.01681923472280387, 'approx-error': 1.0961644542346278}
{'optimization': 'ERM', 'nodes': 510, 'SNR': 0.75, 'missp-mse': 0.9527829635165533, 'acc-mse': 0.011420104586358502, 'approx-error': 0.9413628589301949}
{'optimization': 'ERM', 'nodes': 692, 'SNR': 0.75, 'missp-mse': 0.8650167985223846, 'acc-mse': 0.00957117588194305, 'approx-error': 0.8554456226404415}
{'optimization': 'ERM', 'nodes': 938, 'SNR': 0.75, 'missp-mse': 0.8285244727046197, 'acc-mse': 0.010033820949363469, 'approx-error': 0.8184906517552563}
{'optimization': 'ERM', 'nodes': 1272, 'SNR': 0.75, 'missp-mse': 0.8904521510734744, 'acc-mse': 0.010452570315029617, 'approx-error': 0.8799995807584448}
{'optimization': 'ERM', 'nodes': 1724, 'SNR': 0.75, 'missp-mse': 0.8044304459238385, 'acc-mse': 0.010452570315029735, 'approx-error': 0.7939778756088087}
{'optimization': 'ERM', 'nodes': 2338, 'SNR': 0.75, 'missp-mse': 0.7794363579314917, 'acc-mse': 0.01045257031502993, 'approx-error': 0.7689837876164618}
{'optimization': 'ERM', 'nodes': 3170, 'SNR': 0.75, 'missp-mse': 0.7536220601437514, 'acc-mse': 0.010452570315029702, 'approx-error': 0.7431694898287218}
{'optimization': 'ERM', 'nodes': 195, 'SNR': 0.9, 'missp-mse': 10.019450801446801, 'acc-mse': 0.049830033982800684, 'approx-error': 9.969620767464}
{'optimization': 'ERM', 'nodes': 117, 'SNR': 0.9, 'missp-mse': 1.4165657370134397, 'acc-mse': 0.12524449836831772, 'approx-error': 1.291321238645122}
{'optimization': 'ERM', 'nodes': 71, 'SNR': 0.9, 'missp-mse': 1.4041502541762165, 'acc-mse': 0.2842575764768351, 'approx-error': 1.1198926776993814}
{'optimization': 'ERM', 'nodes': 42, 'SNR': 0.9, 'missp-mse': 2.2380047309013906, 'acc-mse': 0.9385068282673034, 'approx-error': 1.2994979026340872}
